Growth Rate (%),Valuation (USD),Investment_Risk,Investor_Concentration,ROI,Growth_Efficiency,Value_Creation,Startup Name,Industry,Funding Rounds,Investment Amount (USD),Number of Investors,Country,Year Founded,cluster,risk_return
51.8,5258542121.4118,0.4179899329245806,0.0097206961145251,1.3924021160108504,2.3566689540197236e-08,0.0556372585118802,Startup_3138,HealthTech,8,2198017668.61,43,France,2010,0,Low risk low return
127.17,7496233143.1665,0.3574687473124769,0.0446835934140596,1.7974473503437836,4.7457352612827794e-08,0.349680918792973,Startup_3139,HealthTech,1,2679669071.25,8,UK,2007,0,Low risk low return
52.87,11698436540.522,0.2012442732484105,0.0154803287114161,3.969085499221271,2.245732149196288e-08,0.3822373460939439,Startup_3140,Blockchain,3,2354243359.74,13,Brazil,2013,0,Low risk low return
50.620000000000005,2430663145.6863003,0.3062750325528153,0.0145845253596578,2.265039241576297,6.799637650404507e-08,0.1554780591226808,Startup_3141,SaaS,5,744451434.07,21,France,2017,0,Low risk low return
169.78,5420014533.793,0.3205966886981716,0.0114498817392204,2.1191838071086826,9.770730751164765e-08,0.1113994216824529,Startup_3142,SaaS,10,1737638712.23,28,India,2016,0,Low risk low return
90.12,16534974872.196,0.2502449900887247,0.0055609997797494,2.996083996108968,2.1779717992490176e-08,0.0888018665801992,Startup_3143,SaaS,2,4137794623.01,45,USA,2019,0,Low risk low return
80.2,9791694552.7871,0.4634836768205994,0.0421348797109635,1.1575732868518471,1.7671852065306197e-08,0.1961430260774406,Startup_3144,E-commerce,4,4538290593.63,11,Germany,2001,0,Low risk low return
151.77,3353234327.3011,0.470779037542117,0.0098078966154607,1.1241387577936446,9.614017626075485e-08,0.0442528907873676,Startup_3145,Fintech,10,1578632429.26,48,UK,2022,0,Low risk low return
21.090000000000003,1534203625.3550997,0.6117610097830161,0.0132991523865873,0.6346252605321929,2.2470450580929043e-08,0.0355353317506998,Startup_3146,EdTech,1,938565959.06,46,China,2006,0,Low risk low return
195.54,10319683837.708,0.4112168627224639,0.0316320663632664,1.431806889871912,4.6078496853559194e-08,0.1870620684516855,Startup_3147,HealthTech,6,4243628012.03,13,France,2001,0,Low risk low return
70.2,12048966959.04,0.2992773555930894,0.0598554711186178,2.3413821036284603,1.946764602078441e-08,0.668276420725692,Startup_3148,Fintech,1,3605982969.13,5,Canada,2011,0,Low risk low return
54.35,12328707113.868,0.218335455926447,0.0070430792234337,3.580108144857978,2.0190996133976e-08,0.1477454240276767,Startup_3149,Biotech,2,2691793888.69,31,Germany,2013,0,Low risk low return
188.77,13885832199.282,0.2080612515618176,0.0346768752603029,3.8062769616806182,6.533860477612307e-08,0.8010461602801032,Startup_3150,Blockchain,7,2889103626.36,6,Singapore,2022,0,Low risk low return
18.129999999999995,19080273053.624,0.2307116181680587,0.0065917605190873,3.3344154401082813,4.1185444101512795e-09,0.1238404411459509,Startup_3151,E-commerce,2,4402040671.29,35,Australia,2019,0,Low risk low return
183.12,5271864819.8188,0.3194067299714784,0.0106468909990492,2.1308044138246416,1.087495457213324e-07,0.104360147127488,Startup_3152,Fintech,6,1683869102.95,30,Australia,2005,0,Low risk low return
58.24,7385763596.8784,0.2860509180530686,0.0143025459026534,2.4958811067842075,2.7566562751231847e-08,0.1747940553392103,Startup_3153,Blockchain,4,2112704457.41,20,Germany,2009,0,Low risk low return
75.86,6081057239.8453,0.2957199253309031,0.0123216635554542,2.381578021437092,4.218452459637491e-08,0.1408990842265454,Startup_3154,AI,4,1798289792.9,24,Germany,2015,0,Low risk low return
149.94,8955882006.2498,0.266524613416554,0.0380749447737934,2.751998688530465,6.281622323358764e-08,0.5359998126472094,Startup_3155,E-commerce,6,2386962989.52,7,Singapore,2011,0,Low risk low return
81.05,1487587630.7200005,0.2265390426491325,0.0174260802037794,3.4142501367802502,2.405068220504592e-07,0.33955770282925,Startup_3156,EdTech,8,336996677.72,13,China,2016,0,Low risk low return
151.57,3340238569.2188,0.358490166641017,0.0079664481475781,1.789476791985133,1.2657808375048773e-07,0.0619883731552251,Startup_3157,HealthTech,9,1197442681.3,45,India,2014,0,Low risk low return
85.91,4558522895.0533,0.3706691713325799,0.037066917133258,1.697823496906782,5.084322750046245e-08,0.2697823496906782,Startup_3158,E-commerce,8,1689703904.01,10,Singapore,2004,0,Low risk low return
12.069999999999991,1036443340.6385002,0.5144650001142504,0.0171488333371416,0.943766825299921,2.2636322374281216e-08,0.0647922275099973,Startup_3159,Blockchain,5,533213823.36,30,Germany,2020,0,Low risk low return
112.52,10072398211.112,0.2304977639077761,0.0329282519868251,3.3384368813230987,4.846521232132479e-08,0.6197766973318712,Startup_3160,E-commerce,6,2321665264.85,7,France,2001,0,Low risk low return
11.510000000000003,3319078528.9387,0.4260313209679154,0.0086945167544472,1.3472452629258926,8.139847472941785e-09,0.047902964549508,Startup_3161,EdTech,7,1414031410.08,49,UK,2008,0,Low risk low return
129.25,20942912965.66,0.2193893705462,0.0073129790182066,3.558105971635555,2.8130527868778226e-08,0.1519368657211851,Startup_3162,SaaS,1,4594652492.94,30,India,2019,0,Low risk low return
174.27,13589523179.78,0.3627179797562108,0.0302264983130175,1.7569628631922731,3.53548768277163e-08,0.2297469052660227,Startup_3163,AI,6,4929164393.62,12,Germany,2022,0,Low risk low return
177.83,6392067533.8062,0.3204475484664212,0.0091556442418977,2.1206355136300474,8.681738896747655e-08,0.0891610146751442,Startup_3164,Biotech,8,2048322370.84,35,India,2006,0,Low risk low return
161.55,1126975338.0150003,0.2314400970294599,0.0064288915841516,3.3207724713004696,6.193753928706648e-07,0.1200214575361241,Startup_3165,AI,8,260827281.58,36,Germany,2020,0,Low risk low return
149.68,8366830345.7037,0.2987648700745538,0.0071134492874893,2.3471137344576687,5.987882663724396e-08,0.079693184153754,Startup_3166,AI,5,2499714981.17,42,Germany,2002,0,Low risk low return
153.51,6179008553.3828,0.2676016162357887,0.0107040646494315,2.736898207366885,9.28387198135267e-08,0.1494759282946754,Startup_3167,Biotech,8,1653512675.62,25,India,2006,0,Low risk low return
100.61,1949071039.6209,0.3573169748114768,0.0238211316540984,1.7986355826716818,1.444640653156307e-07,0.1865757055114454,Startup_3168,Biotech,10,696436167.57,15,USA,2018,0,Low risk low return
190.31,8947877518.7083,0.2782300162887556,0.0214023089452888,2.5941485154576904,7.644297796283364e-08,0.2764729627275146,Startup_3169,Fintech,4,2489568107.78,13,UK,2019,0,Low risk low return
163.24,466477970.4883604,0.6500678673690268,0.0175694018207845,0.5383009224055768,5.383153298977756e-07,0.0415757006055561,Startup_3170,E-commerce,1,303242339.45,37,Germany,2002,0,Low risk low return
52.06,2606525301.5414,0.471228708155508,0.0196345295064795,1.12211179559543,4.238483317747428e-08,0.0884213248164762,Startup_3171,AI,7,1228269550.62,24,USA,2019,0,Low risk low return
35.68000000000001,2317592298.8771,0.4886924658529254,0.0106237492576722,1.046276687025814,3.150301812292688e-08,0.0444842758049089,Startup_3172,AI,8,1132589895.38,46,France,2016,0,Low risk low return
14.14,6779381927.7691,0.5342581960450009,0.0106851639209,0.8717541582006341,3.903984770137643e-09,0.0374350831640126,Startup_3173,HealthTech,5,3621940359.03,50,Canada,2001,0,Low risk low return
76.75,20605370553.294,0.2352868669772583,0.0098036194573857,3.250130969259135,1.5830705448706055e-08,0.1770887903857972,Startup_3174,Fintech,5,4848173080.39,24,Canada,2008,0,Low risk low return
16.789999999999992,3940313363.1181,0.254288698193055,0.0317860872741318,2.93253812342381,1.6756869062829096e-08,0.4915672654279762,Startup_3175,Biotech,1,1001977155.58,8,USA,2011,0,Low risk low return
40.9,11100985423.919,0.3267604916996121,0.0093360140485603,2.060345498926752,1.1275407193708012e-08,0.0874384428264786,Startup_3176,Blockchain,9,3627363455.47,35,India,2001,0,Low risk low return
68.07,12873855452.49,0.2005133771539062,0.0052766678198396,3.987198431316824,2.6369613863737757e-08,0.1312420639820216,Startup_3177,HealthTech,5,2581380233.77,38,Canada,2021,0,Low risk low return
126.82,413930324.8080101,0.2243358904498486,0.0149557260299899,3.457601492096311,1.3657202368293715e-06,0.2971734328064207,Startup_3178,Biotech,4,92859428.0,15,China,2004,0,Low risk low return
54.66,6262625759.2764,0.6109908881098642,0.0254579536712443,0.6366856191481973,1.428494043574736e-08,0.0681952341311748,Startup_3179,Blockchain,10,3826407274.56,24,Brazil,2021,0,Low risk low return
117.11,10243701007.4,0.3790330132756858,0.0102441354939374,1.6382926156162028,3.0161993989439445e-08,0.0713052058274649,Startup_3180,Fintech,8,3882700859.93,37,Germany,2007,0,Low risk low return
187.04,430442179.8259296,0.250875660939339,0.0064327092548548,2.9860383277347777,1.7320528604353116e-06,0.1022061109675584,Startup_3181,Biotech,6,107987466.36,39,Germany,2008,0,Low risk low return
189.92,4034716971.5869,0.6622024960896206,0.0169795511817851,0.5101120969871169,7.108317422993646e-08,0.0387208229996696,Startup_3182,Biotech,7,2671799649.6,39,France,2010,0,Low risk low return
30.91,4147053666.9959,0.2115332837772189,0.0096151492626008,3.7273884380917233,3.523551618932054e-08,0.2148812926405328,Startup_3183,Biotech,4,877239880.18,22,Brazil,2010,0,Low risk low return
59.18,16864301716.781,0.2248415008945751,0.008993660035783,3.4475774980210856,1.5607384210339432e-08,0.1779030999208434,Startup_3184,EdTech,4,3791794909.54,25,India,2000,0,Low risk low return
62.32,5580464915.345,0.6607583381521964,0.3303791690760982,0.5134126083016812,1.690107816823895e-08,0.7567063041508407,Startup_3185,Fintech,7,3687338723.58,2,China,2016,0,Low risk low return
106.99,493367277.5668802,0.3469957691241347,0.0096387713645592,1.8818795183703196,6.249548838971054e-07,0.0800522088436199,Startup_3186,SaaS,5,171196357.94,36,France,2001,0,Low risk low return
137.17,3824347119.1548,0.2520787456900766,0.0315098432112595,2.9670143441187635,1.422871252604894e-07,0.4958767930148455,Startup_3187,E-commerce,3,964036624.88,8,USA,2019,0,Low risk low return
64.06,1602034522.7495005,0.2585566594839033,0.0323195824354879,2.8676242259474893,1.546533513453735e-07,0.4834530282434362,Startup_3188,Fintech,6,414216694.58,8,UK,2005,0,Low risk low return
157.47,19103871386.753,0.2454814325509903,0.0072200421338526,3.0736278487876447,3.357822947831408e-08,0.1198125837878719,Startup_3189,Blockchain,6,4689645715.29,34,France,2004,0,Low risk low return
38.48,3296655769.9608,0.4256118517605142,0.0250359912800302,1.3495586315643435,2.7425070268610726e-08,0.1382093312684908,Startup_3190,AI,5,1403095766.87,17,Singapore,2002,0,Low risk low return
182.11,6835250912.0143,0.2734813074973317,0.0065114597023174,2.6565570391305693,9.742079858774829e-08,0.0870608818840611,Startup_3191,Fintech,2,1869313356.49,42,UK,2011,0,Low risk low return
67.6,7615201500.2779,0.3914893323283967,0.3914893323283967,1.554348017741542,2.267489914653301e-08,2.554348017741542,Startup_3192,SaaS,7,2981270150.89,1,Brazil,2020,0,Low risk low return
189.2,14606894105.466,0.273282783241116,0.0085400869762848,2.6592133179414565,4.739701368105705e-08,0.1143504161856705,Startup_3193,Biotech,8,3991812675.65,32,Brazil,2011,0,Low risk low return
81.38,9954967300.1947,0.2851593285338546,0.0095053109511284,2.506811455692141,2.866752925031153e-08,0.116893715189738,Startup_3194,AI,10,2838751790.9,30,India,2015,0,Low risk low return
32.879999999999995,10449835861.566,0.2958980863701934,0.0591796172740386,2.3795419641508464,1.063359666633344e-08,0.6759083928301692,Startup_3195,SaaS,10,3092086434.32,5,UK,2009,0,Low risk low return
110.42,14629518209.135,0.2409610127699777,0.0803203375899925,3.1500489581466184,3.1323547324505126e-08,1.3833496527155391,Startup_3196,HealthTech,9,3525143524.01,3,Germany,2003,0,Low risk low return
157.05,15374608067.989002,0.2642953795043634,0.0528590759008726,2.7836454117181817,3.864953885540346e-08,0.7567290823436363,Startup_3197,Fintech,5,4063437874.06,5,USA,2011,0,Low risk low return
135.81,7991264459.2634,0.2854344160849171,0.0060730726826578,2.503431764523093,5.9540147915933e-08,0.0745411013728317,Startup_3198,E-commerce,8,2280981904.71,47,China,2018,0,Low risk low return
51.32999999999999,5178333723.475,0.6582494568991554,0.0131649891379831,0.5191808964199438,1.505881227000301e-08,0.0303836179283988,Startup_3199,Fintech,8,3408635361.12,50,UK,2020,0,Low risk low return
100.58,20201365436.464,0.2000336997545706,0.0055564916598491,3.999157648071001,2.4890162886484217e-08,0.1388654902241944,Startup_3200,HealthTech,8,4040953868.35,36,India,2005,0,Low risk low return
45.1,829799741.66996,0.3445481846796171,0.1722740923398086,1.9023516723208505,1.5774415663018158e-07,1.451175836160425,Startup_3201,Blockchain,5,285905994.64,2,China,2007,0,Low risk low return
193.1,11710303113.399,0.2693652128296129,0.0538730425659225,2.712431867111773,6.121708264912766e-08,0.7424863734223547,Startup_3202,SaaS,10,3154348290.44,5,Singapore,2006,0,Low risk low return
147.12,11868822792.337,0.3771261087712858,0.0075425221754257,1.651632906716798,3.286831727642317e-08,0.0530326581343359,Startup_3203,EdTech,9,4476042955.37,50,France,2018,0,Low risk low return
50.97999999999999,1707805022.2321997,0.2245018858820703,0.0046771226225431,3.4543055666146816,1.3296628996277872e-07,0.0927980326378058,Startup_3204,E-commerce,10,383405448.21,48,UK,2012,0,Low risk low return
68.75,22478446207.918,0.222415004174929,0.009267291840622,3.496099549172058,1.3751254919777176e-08,0.1873374812155024,Startup_3205,E-commerce,8,4999543707.18,24,France,2020,0,Low risk low return
180.98,4348177716.4456,0.3354151302794955,0.0670830260558991,1.981380115937876,1.2409110403691277e-07,0.5962760231875752,Startup_3206,Fintech,7,1458444595.24,5,Australia,2023,0,Low risk low return
52.0,19754109777.371,0.2265462753141382,0.0119234881744283,3.4141092084315208,1.1619540512090181e-08,0.2323215372858695,Startup_3207,E-commerce,9,4475219992.21,19,Australia,2014,0,Low risk low return
44.98,4481203995.3185,0.2108394322702213,0.007027981075674,3.742945801136264,4.760722840513005e-08,0.1580981933712088,Startup_3208,HealthTech,3,944814506.26,30,Germany,2017,0,Low risk low return
163.2,11773333867.701,0.2566401550651018,0.0171093436710067,2.896506373861605,5.401272463348473e-08,0.2597670915907736,Startup_3209,E-commerce,10,3021510229.44,15,India,2013,0,Low risk low return
141.64,7524235604.8355,0.5599367217411994,0.0399954801243713,0.7859160886793852,3.36189837859388e-08,0.1275654349056703,Startup_3210,SaaS,7,4213095818.18,14,Canada,2011,0,Low risk low return
70.33,6321451048.7609,0.6233994339705367,0.0152048642431838,0.6041079691568383,1.784667991582633e-08,0.0391245846135814,Startup_3211,Blockchain,3,3940789005.67,41,China,2003,0,Low risk low return
82.4,2188144421.3652,0.3715926239743817,0.0106169321135537,1.6911190790184836,1.0134075701126376e-07,0.0768891165433852,Startup_3212,Biotech,2,813098327.17,35,USA,2016,0,Low risk low return
14.909999999999997,10599268753.159,0.392106626274698,0.0145224676398036,1.5503267045006028,3.5875466553077933e-09,0.0944565446111334,Startup_3213,EdTech,4,4156043511.78,27,Canada,2022,0,Low risk low return
40.05,3989018569.2029,0.2275729291181009,0.0055505592467829,3.3941957590265117,4.4118004741245976e-08,0.1071755063177197,Startup_3214,E-commerce,7,907792640.1,41,Canada,2011,0,Low risk low return
172.2,16741794382.793,0.2427267723862741,0.0093356450917797,3.119858679654031,4.2375366010084144e-08,0.1584561030636165,Startup_3215,E-commerce,10,4063681714.49,26,USA,2004,0,Low risk low return
74.63,1276346219.472,0.2802963379936178,0.0186864225329078,2.5676527462259227,2.0860634864495058e-07,0.2378435164150614,Startup_3216,E-commerce,10,357755171.33,15,Brazil,2001,0,Low risk low return
106.0,1931821876.8085997,0.5278441086165572,0.0138906344372778,0.8944987424808635,1.0395206158174593e-07,0.0498552300652858,Startup_3217,Fintech,1,1019700796.57,38,China,2011,0,Low risk low return
164.8,10427749268.022,0.3337658265579096,0.0175666224504162,1.9961126047950752,4.73505206712635e-08,0.1576901370944776,Startup_3218,Blockchain,3,3480426353.58,19,UK,2023,0,Low risk low return
182.62,3331768362.536,0.2155297724789656,0.0065312052266353,3.639730226122675,2.543116572634685e-07,0.140597885640081,Startup_3219,Fintech,10,718095277.13,33,Australia,2021,0,Low risk low return
107.32,17834332519.397,0.2371666305464294,0.0049409714697172,3.2164447742754136,2.5372906593677063e-08,0.0878425994640711,Startup_3220,EdTech,5,4229708551.67,48,China,2009,0,Low risk low return
35.19,2098154154.3598003,0.3085356972197901,0.154267848609895,2.2411160491670263,5.43596253560257e-08,1.6205580245835134,Startup_3221,EdTech,1,647355454.89,2,Australia,2012,0,Low risk low return
81.29,6935710909.5511,0.2627118804145675,0.0525423760829135,2.806451380965219,4.4613513566800274e-08,0.7612902761930438,Startup_3222,Biotech,8,1822093655.06,5,China,2004,0,Low risk low return
196.28,3827325929.6623,0.2475449355194048,0.0077357792349814,3.0396706072849997,2.071698521029436e-07,0.1262397064776562,Startup_3223,Blockchain,2,947435150.47,32,Germany,2018,0,Low risk low return
15.39,4866852826.0689,0.4114926839625883,0.0822985367925176,1.4301768633410672,7.684724248591766e-09,0.4860353726682134,Startup_3224,EdTech,1,2002674331.85,5,India,2011,0,Low risk low return
43.41,1965761233.6191008,0.4150437602881786,0.0138347920096059,1.4093844931090325,5.3206553805775926e-08,0.0803128164369677,Startup_3225,Biotech,3,815876934.23,30,Singapore,2019,0,Low risk low return
55.17,11847477640.962,0.2527308727359517,0.0054941494073032,2.956778169498828,1.8425479095778653e-08,0.0860169167282353,Startup_3226,HealthTech,10,2994223363.92,46,Australia,2015,0,Low risk low return
183.12,10080255152.992,0.3298119383578503,0.006730855884854,2.032030935505394,5.508050108681493e-08,0.0618781823572529,Startup_3227,E-commerce,1,3324588491.15,49,China,2017,0,Low risk low return
8.409999999999997,155135539.25537014,0.237012296321568,0.0087782331970951,3.219190377545827,2.287250957806057e-07,0.156266310279475,Startup_3228,SaaS,7,36769030.4,27,China,2015,0,Low risk low return
33.81,4921962727.7703,0.5288383214472554,0.0160254036802198,0.8909370963574106,1.2989245706215692e-08,0.0573011241320427,Startup_3229,Fintech,9,2602922507.18,33,France,2018,0,Low risk low return
87.29,189264609.9112101,0.4666762561761344,0.0179490867760051,1.1428131103001236,9.882785613530552e-07,0.082415888857697,Startup_3230,E-commerce,2,88325299.58,26,Australia,2002,0,Low risk low return
181.9,7019439762.8372,0.3033481665649824,0.0337053518405536,2.2965420932774374,8.542576430982803e-08,0.3662824548086041,Startup_3231,AI,2,2129334182.37,9,France,2007,0,Low risk low return
108.83,8449031875.4038,0.3903778874502548,0.017744449429557,1.5616205019487133,3.299563350431256e-08,0.1164372955431233,Startup_3232,E-commerce,9,3298315214.52,22,Germany,2010,0,Low risk low return
97.77,1190108859.3967,0.4016415830416642,0.0080328316608332,1.489782040063977,2.045409444144921e-07,0.0497956408012795,Startup_3233,SaaS,8,477997206.28,50,UK,2004,0,Low risk low return
70.48,12327724437.103,0.273354750613805,0.0130168928863716,2.6582499398841546,2.0914926925769744e-08,0.1742023780897216,Startup_3234,Blockchain,5,3369842039.14,21,Brazil,2002,0,Low risk low return
138.78,10359671518.92,0.4053757755523706,0.0130766379210442,1.4668469610385235,3.3046320110409864e-08,0.0795757084205975,Startup_3235,SaaS,8,4199559876.45,31,Australia,2007,0,Low risk low return
30.539999999999992,8912105546.6782,0.2729578911962854,0.0058076147063039,2.663568749074541,1.2554316037969209e-08,0.0779482712569051,Startup_3236,Fintech,3,2432629536.14,47,Singapore,2013,0,Low risk low return
134.32,2150746933.0949,0.2191088538305527,0.0115320449384501,3.563941541008414,2.85030571637784e-07,0.2402074495267586,Startup_3237,Blockchain,6,471247695.39,19,Singapore,2007,0,Low risk low return
143.76,1169292568.2406006,0.3043324270549692,0.0082252007312153,2.2858805408185368,4.039863070872385e-07,0.0888075821842847,Startup_3238,Blockchain,2,355853645.23,37,UK,2007,0,Low risk low return
42.09,3277126894.1405,0.5771821765803451,0.0320656764766858,0.7325552322574147,2.2252189823989208e-08,0.0962530684587452,Startup_3239,SaaS,2,1891499233.69,18,France,2019,0,Low risk low return
176.54,12193094647.099,0.2385186124666015,0.0085185218738071,3.1925449324841457,6.070254548190923e-08,0.1497337475887195,Startup_3240,HealthTech,5,2908280016.9,28,Germany,2012,0,Low risk low return
32.44,9009847297.5732,0.4831686501937223,0.0102801840466749,1.0696707031779866,7.451859659061934e-09,0.0440355468761273,Startup_3241,Biotech,3,4353275757.22,47,Singapore,2016,0,Low risk low return
186.47,8692720263.5491,0.5230855769449915,0.0106752158560202,0.91173307786531,4.1009126743024733e-08,0.0390149607727614,Startup_3242,SaaS,3,4547036594.28,49,Brazil,2002,0,Low risk low return
178.85,4023719107.404,0.311705791120491,0.0389632238900613,2.208153420587063,1.4259897968926146e-07,0.4010191775733829,Startup_3243,Blockchain,8,1254216547.62,8,Australia,2023,0,Low risk low return
44.16,2324096807.9467,0.4091957042573461,0.0110593433583066,1.4438184213466052,4.643482195649616e-08,0.0660491465228812,Startup_3244,AI,7,951010430.09,37,UK,2003,0,Low risk low return
172.71,1894008713.2182,0.2170843074799689,0.0361807179133281,3.6065052403305256,4.2005589230139353e-07,0.7677508733884209,Startup_3245,AI,9,411159569.87,6,Brazil,2015,0,Low risk low return
110.42,7221845879.1657,0.2042559937765399,0.0051063998444134,3.895817163113556,7.485567266265879e-08,0.1223954290778389,Startup_3246,EdTech,1,1475105306.95,40,India,2022,0,Low risk low return
22.8,2723375817.1134,0.2548485656840581,0.0057920128564558,2.9238988742817718,3.285073392053959e-08,0.0891795198700402,Startup_3247,AI,1,694048420.81,44,Singapore,2000,0,Low risk low return
114.63,14223252946.463,0.208114964538833,0.0049551182033055,3.805036496130511,3.8725412226350963e-08,0.1144056308602502,Startup_3248,SaaS,10,2960071782.58,42,Singapore,2009,0,Low risk low return
129.04,19494470584.619,0.2008163516658286,0.0167346959721523,3.979674173466037,3.296202133599084e-08,0.4149728477888363,Startup_3249,HealthTech,7,3914808460.46,12,UK,2002,0,Low risk low return
33.39,14052538106.01,0.2769455579547979,0.0062942172262454,2.6108179794788997,8.579604013543786e-09,0.0820640449881568,Startup_3250,HealthTech,4,3891788006.45,44,Australia,2015,0,Low risk low return
44.93000000000001,4773279182.2306,0.3270242362317763,0.0297294760210705,2.0578773350952995,2.8783237564920293e-08,0.2779888486450272,Startup_3251,E-commerce,1,1560977978.89,11,UK,2005,0,Low risk low return
48.28,4567043415.156,0.4248666156294292,0.0354055513024524,1.3536798684889024,2.4881669325397177e-08,0.1961399890407418,Startup_3252,HealthTech,9,1940384279.23,12,Australia,2020,0,Low risk low return
184.24,5001572824.7274,0.3019184698649875,0.007021359764302,2.312152451114309,1.2200781413725785e-07,0.0770268011887048,Startup_3253,AI,9,1510067214.16,43,Brazil,2019,0,Low risk low return
137.24,5879880900.144,0.330591144395866,0.0194465379056391,2.024884413729337,7.060264382736859e-08,0.1779343772781963,Startup_3254,EdTech,2,1943836555.69,17,USA,2002,0,Low risk low return
38.63,7496698543.0992,0.2372919885430773,0.0048426936437362,3.2142172862210336,2.1715587579091533e-08,0.0860044344126741,Startup_3255,EdTech,3,1778906504.8,49,China,2001,0,Low risk low return
166.29,19913783834.298,0.243858490276777,0.009754339611071,3.1007389115917574,3.4243209592047484e-08,0.1640295564636703,Startup_3256,SaaS,6,4856145261.53,25,Germany,2002,0,Low risk low return
93.44,11733762131.995,0.2117266997390209,0.0151233356956443,3.723069887891429,3.761143658445207e-08,0.3373621348493877,Startup_3257,EdTech,7,2484350731.73,14,Australia,2018,0,Low risk low return
160.26,5427154672.462,0.2085432729461102,0.0104271636473055,3.7951678607173807,1.415978809776493e-07,0.239758393035869,Startup_3258,HealthTech,4,1131796598.18,20,Canada,2023,0,Low risk low return
45.85,3968386070.2202,0.2988852704555999,0.0103063886363999,2.345765411844048,3.8656355863213046e-08,0.1153712210980706,Startup_3259,AI,2,1186092143.87,29,Australia,2010,0,Low risk low return
108.02,6337413399.5048,0.2812687663170725,0.0059844418365334,2.555318328067419,6.059972130393949e-08,0.075645070809945,Startup_3260,Fintech,1,1782516448.52,47,China,2001,0,Low risk low return
130.09,13031897251.645,0.2877290565306357,0.0068506918221579,2.4754918813474998,3.469385386593842e-08,0.0827498066987499,Startup_3261,AI,9,3749655501.02,42,Australia,2009,0,Low risk low return
75.99,1816533990.6809008,0.6288468090607091,0.0146243443967606,0.59021241038604,6.652242219807847e-08,0.036981683962466,Startup_3262,AI,9,1142321603.59,43,UK,2009,0,Low risk low return
38.29,634162724.6523495,0.6029571249865215,0.0241182849994608,0.6584927162480316,1.0013784102487268e-07,0.0663397086499212,Startup_3263,AI,7,382372933.23,25,China,2008,0,Low risk low return
176.75,13597003872.013,0.3616756127967437,0.0109598670544467,1.7649085661796744,3.594156430874849e-08,0.0837851080660507,Startup_3264,EdTech,6,4917704707.61,33,China,2018,0,Low risk low return
180.87,1358755067.0016994,0.2842461340234448,0.0066103752098475,2.5180777512967656,4.683071572871271e-07,0.0818157616580643,Startup_3265,SaaS,8,386220874.88,43,Brazil,2010,0,Low risk low return
45.87,8977199405.3687,0.3664067025026616,0.0104687629286474,1.7292077169159752,1.3945190735104784e-08,0.0779773633404564,Startup_3266,SaaS,10,3289306031.83,35,France,2021,0,Low risk low return
90.66,672527519.9878101,0.565368909701854,0.0256985868046297,0.768756616856324,2.3843704550127684e-07,0.0803980280389238,Startup_3267,AI,3,380226150.72,22,Singapore,2019,0,Low risk low return
64.29,3915085330.0815,0.358345815318614,0.0298621512765511,1.790600468184275,4.582472384984578e-08,0.2325500390153562,Startup_3268,Blockchain,8,1402954444.65,12,UK,2023,0,Low risk low return
100.66,6543912261.053,0.6534720594988377,0.0136140012395591,0.5302873098613006,2.3539239902011103e-08,0.0318809856221104,Startup_3269,SaaS,1,4276263822.41,48,Canada,2012,0,Low risk low return
34.25999999999999,16595059443.829,0.2184686171376246,0.0060685726982673,3.577316472736441,9.449731884766749e-09,0.1271476797982344,Startup_3270,Biotech,7,3625499688.01,36,UK,2005,0,Low risk low return
177.39,658709308.8412304,0.3657986820223878,0.0107587847653643,1.7337441307095725,7.361955643220715e-07,0.0804042391385168,Startup_3271,HealthTech,3,240954997.01,34,UK,2017,0,Low risk low return
158.25,23628520685.48,0.2078371073136116,0.0098970051101719,3.811460344716355,3.222434487907915e-08,0.2291171592722073,Startup_3272,E-commerce,10,4910883389.37,21,Singapore,2023,0,Low risk low return
152.12,10023009285.831,0.2873393595755031,0.0062465078168587,2.480205431923202,5.281935147486644e-08,0.0756566398244174,Startup_3273,E-commerce,6,2880005069.21,46,Australia,2014,0,Low risk low return
143.11,10897880613.574,0.2305070664098758,0.006985062618481,3.3382617963730943,5.6969668478992824e-08,0.1314624786779725,Startup_3274,SaaS,8,2512038490.32,33,Singapore,2017,0,Low risk low return
108.89,2656540922.7745,0.2706910768266907,0.0117691772533343,2.6942481138388152,1.514249879108883e-07,0.1606194832103832,Startup_3275,SaaS,6,719101923.02,23,USA,2014,0,Low risk low return
127.08,1661002027.9825,0.6652865044555155,0.015471779173384,0.5031118071730929,1.150001295829659e-07,0.0349560885389091,Startup_3276,E-commerce,1,1105042233.09,43,Germany,2001,0,Low risk low return
19.730000000000004,688985704.5662899,0.2722498049768354,0.0090749934992278,2.673097213366547,1.0518390663176573e-07,0.1224365737788849,Startup_3277,HealthTech,1,187576223.7,30,UK,2002,0,Low risk low return
133.7,16382397119.172,0.2964435898276805,0.0118577435931072,2.373323068248125,2.7530360236290585e-08,0.134932922729925,Startup_3278,E-commerce,3,4856456611.99,25,Australia,2014,0,Low risk low return
120.77,9038502597.4219,0.2208945375741207,0.0200813215976473,3.5270472098679755,6.048916683297768e-08,0.4115497463516341,Startup_3279,Fintech,10,1996555851.62,11,France,2001,0,Low risk low return
149.53,639555030.2037201,0.4228794529594287,0.0108430628963956,1.364740100285602,5.528837558873903e-07,0.0606343615457846,Startup_3280,HealthTech,6,270454681.31,39,UK,2021,0,Low risk low return
